reviewID,userName,timestamp,reviewText,rating,dining/delivery type
133402301,Shubham,"Apr 18, 2023","Secret Story has great food, lovely ambience and prompt service. Their pav bhaji bombs are a must-try for any Indian food lover. These toasted buns are filled with deliciously spiced mashed vegetables and served with a tangy chutney. The dish is a perfect blend of flavors and textures, making it a great appetizer or snack.<br/>",5,dining
133392805,Raja,"Apr 18, 2023",They will not let us remove service charge if we are paying through Zomato gold,1,dining_order
133343809,Muskan,"Apr 17, 2023","The Honey Chilli Lotus Stem was a standout dish. The combination of sweet and spicy flavors was a perfect balance, and the lotus stem was cooked to crispy perfection.",5,dining
133343577,Kashish,"Apr 17, 2023",The ambience at Secret Story was perfect for a romantic dinner. The dim lighting and soft music created a cozy and intimate atmosphere.<br/>,5,dining
133343374,Tanu,"Apr 17, 2023",The Pav Bhaji Bombs were a must-try. The innovative take on this classic street food was a hit with our entire table.<br/>,5,dining
133343127,Honey,"Apr 17, 2023",The decor at Secret Story was luxurious and elegant. The attention to detail was evident in every aspect of the restaurant.<br/>,5,dining
133342861,Sanvi,"Apr 17, 2023",The hospitality at Secret Story was unmatched. The staff made us feel like VIPs and ensured that every aspect of our dining experience was perfect.<br/>,5,dining
133327389,Neha,"Apr 17, 2023","The service at Secret Story was impeccable. The staff were friendly, attentive, and made us feel welcome from the moment we arrived. Thanks to Karuppu for taking good care of our table.<br/>",5,dining
133327286,Chander,"Apr 17, 2023",The decor at Secret Story was stunning. The elegant furnishings and intricate details created an upscale and sophisticated atmosphere.<br/>,5,dining
133327177,Radhika,"Apr 17, 2023",The hospitality at Secret Story was top-notch. Stephen and Asikul went above and beyond to make sure we had everything we needed and were satisfied with our experience.,5,dining
133327043,Rajesh,"Apr 17, 2023",The ambience at Secret Story was warm and inviting. The soft lighting and cozy seating made it the perfect spot for a romantic dinner or intimate gathering with friends. ,5,dining
133326909,Jasleen,"Apr 17, 2023",The Pav Bhaji Bombs was a standout dish. The buttered and toasted bun gave way to a creamy and flavorful filling that was a delightful twist on the classic street food.<br/>,5,dining
133326787,Parvin,"Apr 17, 2023","The Honey Chilli Lotus Stem was a revelation. The crispy lotus stem was coated in a sticky, sweet and spicy glaze that was absolutely addictive.<br/>",5,dining
133326687,Himanshu Nagra,"Apr 17, 2023","The Tulsi Paneer Tikka was a vegetarian delight. The perfectly cooked paneer was infused with fragrant basil and spices, making it a standout dish.",5,dining
133326612,Hansika,"Apr 17, 2023","The Basil Chilli Chicken was a flavorful dish that had just the right amount of heat. The chicken was tender and juicy, and the sauce was perfectly balanced.",5,dining
133326514,Drisana,"Apr 17, 2023",The Thai Curry Green Veg was a refreshing and satisfying dish. The vegetables were cooked to perfection and the curry sauce was creamy and flavorful.,5,dining
133326297,Amata,"Apr 17, 2023","The staff at Secret Story was exceptional. Our server, Robin was knowledgeable about the menu and made excellent recommendations.",5,dining
133306041,Mohammad Junaid,"Apr 17, 2023",,5,dining_order
132868572,Nikhil Kumar,"Apr 12, 2023",The decor at Secret Story was elegant and sophisticated. It made for a perfect setting for a special occasion.<br/>,5,dining
132868423,Hunny,"Apr 12, 2023","The hospitality at Secret Story was exceptional. The staffs, Nirmala, Asikul and Karuppu went above and beyond to ensure that we had a great time.",5,dining
132868235,Achal,"Apr 12, 2023",The ambience at Secret Story was cozy and comfortable. It was the perfect place to relax and unwind. If you are visiting first time then you should try ,5,dining
132868067,Anuman,"Apr 12, 2023",The Pav bhaji bombs were a unique take on a classic dish. They were bursting with flavor and the techa mayonnaise it was served with had a nice punch to it.,5,dining
132867933,Ankit,"Apr 12, 2023","The honey chilli lotus stem was a standout dish. The sauce was the perfect balance of sweet and spicy, and the lotus stem was cooked to perfection.",5,dining
132840865,Priya,"Apr 12, 2023",,4,dining_order
132694772,Luna,"Apr 11, 2023","""The decor at Secret Story was absolutely stunning! It created the perfect ambience for a vibrant dining experience.""",5,dining
132684873,Mausam,"Apr 10, 2023","""The Pav bhaji bombs were an absolute delight - crispy on the outside and bursting with flavor on the inside. Highly recommend!""<br/>",5,dining
132684341,Najiya,"Apr 10, 2023","""The cilantro grilled prawns were cooked to perfection and the flavors were balanced beautifully. A must-try dish at Secret Story.""",5,dining
132683553,Leona Moraes,"Apr 10, 2023","""The basil chili chicken had the perfect amount of heat and the flavors were outstanding. One of the best dishes I've had in a long time.""<br/>",5,dining
132682814,Asma,"Apr 10, 2023","""The Thai curry green veg was a great option for vegetarians, full of fresh vegetables and a tasty curry sauce balanced with just the right amount of coconut milk.""",5,dining
132682116,Broly,"Apr 10, 2023","""The Bailey's tiramisu was the perfect end to a delicious meal. Creamy, flavorful, and just the right amount of sweetness.""<br/><br/>",5,dining
132681412,Bobby,"Apr 10, 2023","""The decor at Secret Story was outstanding, and I can't deny the attention to detail that was put into creating the space.""",5,dining
132680580,Irfan,"Apr 10, 2023","The paprika chicken skewers were delicious and the meat was tender and cooked to perfection. A must try dish for non vegetarians at secret story.""",5,dining
132680011,Ekta Yadav,"Apr 10, 2023","""The cilantro grilled prawns were delightful and the flavors were enjoyable. The cilantro marinade was refreshing and not too spicy.""<br/><br/>""",5,dining
132679376,Fiza,"Apr 10, 2023","The desiwala pizza was unique. With the puff pastry crust which was buttery and flaky, the pizza itself wasn't very heavy. Paneer tikka and mint chutney smeared on top, this was an amazing twist.""",5,dining
132584125,Carneiro Mathilda,"Apr 09, 2023",The decor and ambiance at Secret Story was amazing! It really set the mood for a great dining experience. ,5,dining
132583440,Aruna Singh,"Apr 09, 2023",Went to Secret story with friends last night. Their Saturday showdown is the best weekend event in the city. Food and cocktails were great too. Good service despite being completely packed. The Pav Bhaji bombs were a unique and delicious. ,5,dining
132582119,Preeti Fernandes,"Apr 09, 2023",The basil chilli chicken was packed with flavor and the basil really added a fresh and aromatic touch. A must try!<br/>,5,dining
132581006,Jameel Khan,"Apr 09, 2023",The Thai curry green veg had just the right amount of spice and the mix of vegetables made it a healthy and satisfying option. Their desserts are too good. So weight watchers beware.<br/>,5,dining
132579914,Komal,"Apr 09, 2023",The Bailey's tiramisu was the perfect way to end the meal. It was rich and creamy with a subtle hint of coffee and Bailey's.,5,dining
132569284,Liona,"Apr 09, 2023","The plating of the dishes was beautiful and showed the care that went into the it. The taste, flavour and texture were all well balanced in each dish that we tried. Secret story offers a unique experience with great hospitality, food and ambience.",5,dining
132568247,Meow,"Apr 09, 2023",Good food. Helpful staffs and nice ambience. Recommended. <br/>Strongly recommend by my side<br/>Definitely recommending you all,5,dining
132567592,Nilam,"Apr 09, 2023",The portion sizes were generous and we felt like we got great value for our money. One starter and one main course are enough to suffice two people. <br/>,5,dining
132567041,Olly,"Apr 09, 2023","Secret Story is a must-try for anyone looking for a unique and memorable dining experience with great food, service, and ambiance.",5,dining
132566068,Ankit,"Apr 09, 2023","Delicious food. The tandoori jhinga and dal makhani stood out in our meal. The overall experience at Bhola Blonde was delightful, and I would definitely recommend it.",5,dining
132380955,Krishna Chander,"Apr 08, 2023",,5,dining_order
132349003,Saguna Kaul,"Apr 07, 2023","Fabulous food,ambience and drinks! <br/>Loved their new menu. Great pizzas and appetizers. Do try their LIIT. very well prepared! ",5,dining
132106195,Bablu,"Apr 05, 2023","The decor at Secret Story is simply stunning. From the moment you walk in, you're transported to a different world with its chic and elegant interior design. Ankit was simply amazing at taking care of our table. We loved the TNT shots and chilli Lotus stem we had. ",5,dining
132106066,Caden,"Apr 05, 2023","The ambiance at Secret Story is simply amazing. It's a perfect place to unwind and relax with friends and family over delicious food and drinks. Recommended dishes are mushroom burnt chilli, achari soya chaap and malai broccoli.<br/>",5,dining
132105898,Damini Arora,"Apr 05, 2023",Visited Secret Story recently and had an amazing time. The Pav Bhaji Bombs because my new favourite and they were simply amazing. The combination of the soft Pav and the filling of spicy Bhaji with mozzarella was perfect. They have great cocktails and mocktails as well.,5,dining
132105722,Firoj,"Apr 05, 2023","The Cilantro Grilled Prawns were one of the highlights of our meal. The prawns were perfectly grilled, and the cilantro added a nice fresh flavor. The hospitality was simply great. Chingri was very sweet and hospitable, ensured we had a good time. Offered recommendations whenever we asked. Definitely coming back here.<br/><br/>",5,dining
132105464,Poja,"Apr 05, 2023",Went to Secret Story last weekend. We ordered quite a lot of dishes but the Basil Chilli Chicken stoodout. The chicken was perfectly cooked and the flavors were perfectly balanced. Must try!!<br/>,5,dining
132105291,Govinda,"Apr 05, 2023","Secret story is one of the most happening places in Chennai. With great ambience, hospitable staffs, good food and delicious cocktails, they ensure a great experience every single time. The Thai Curry Green Veg was simply amazing, highly recommended.",5,dining
132105016,Hamza,"Apr 05, 2023","Had a great time at Secret story last night. With good music, nice ambience and scrumptious food, it's the perfect place to unwind with friends after a hectic day. The Bailey's Tiramisu was the perfect way to end our meal. It was rich and creamy, with just the right amount of sweetness.",5,dining
132104851,Special,"Apr 05, 2023","The service at Secret Story was simply outstanding. Our server, Robin was knowledgeable and attentive, and made us feel welcome from the moment we walked in. Also all the dishes he suggested were awesome. I'd highly recommend Secret story to anyone who is looking for a great evening out with friends.<br/><br/>",5,dining
132104589,Jaref,"Apr 05, 2023","The drinks at Secret Story were great. They had a wide variety of cocktails and mocktails to choose from, and they were all delicious. The bartender Karthi made me one of their signatures, Angel glade and i instantly fell in love with it. Great place for a fun evening. I'd come back..",5,dining
132104014,Karan,"Apr 05, 2023","Overall, our experience at Secret Story was simply amazing. The decor, ambiance, food, drinks, and service were all top-notch, and we can't wait to go back.",5,dining
131998961,Laksh,"Apr 04, 2023","Secret Story offers a lovely ambience, perfect for a cozy dinner with friends or a date. The Gnocchi Genovese and spanakopita were delicious. The service was top-notch, the staffs were attentive and friendly.",5,dining
131998783,Mahfooz,"Apr 04, 2023","The Basil Chilli Chicken at Secret Story was a mouth-watering dish, which went well with the cocktail i ordered, Mama Mia. The decor is nice, with warm lighting and minimalistic artwork. The service was excellent as well.",5,dining
131998667,Noman,"Apr 04, 2023","The ambience is inviting, with an intimate atmosphere and stylish decor. The service was prompt and friendly.The Devil's Choice Pizza was a hit at Secret Story, with a crispy puff crust.<br/>",5,dining
131998533,Okar,"Apr 04, 2023","The decor was chic and sophisticated, with a modern yet cozy vibe. Lokesh was attentive and knowledgeable, making our dining experience truly special.<br/>Their Thai Red Chicken Curry was delicious.<br/>",5,dining
131998325,Aman,"Apr 04, 2023","The Bailey's Tiramisu at Secret Story was a dessert dream come true, with a rich and creamy texture that melted in our mouths. The ambience was cozy and intimate, perfect for a romantic evening. The service was top-notch, with attentive and friendly staff. Thanks to Ankit who took care of our table!",5,dining
131998204,Berlin,"Apr 04, 2023","Secret Story's Gnocchi Genovese was a standout dish, that stole the show for us. We also had the Pav bhaji bombs and the paneer tikka which were great as well. The decor was stylish and modern, with unique artwork that added to the ambiance. Robin who took care of us was attentive and helpful. Highly recommended",5,dining
131998015,Chandan,"Apr 04, 2023","The ambience was warm and inviting, with a cozy atmosphere and stylish decor. The service was excellent, with attentive and friendly staff. Must try dishes are spanakopita, pav bhaji bombs and corn & spinach lasanga.",5,dining
131997776,Danish,"Apr 04, 2023","The Devil's Choice Pizza at Secret Story was a real treat, with a crispy puff crust and a variety of toppings that tantalized our taste buds. The decor was chic and sophisticated, with a modern vibe that added to the overall ambiance. The service was prompt and friendly.<br/>",5,dining
131997668,Bablu,"Apr 04, 2023","Secret Story's Thai Red Chicken Curry stole my heart. It's was delicious. The ambiance was cozy and intimate, perfect for a romantic dinner or a night out with friends. Kiran was attentive and knowledgeable, making our evening memorable",5,dining
131883593,Shivam,"Apr 02, 2023","The ambience at Secret Story is perfect for a romantic dinner or a catch-up with friends. With great food, music and hospitality, they ensure you have an outstanding experience. <br/>",5,dining
131883399,Varun,"Apr 02, 2023","The decor at Secret Story is stylish and modern, with a touch of rustic charm. It's the perfect backdrop for a night out with friends to enjoy scrumptious food and delectable cocktails. <br/>",5,dining
131883169,Subhash,"Apr 02, 2023",The Gnocchi Genovese at Secret Story is a must-try dish. The gnocchi is perfectly cooked and the sauce is rich and creamy. A true comfort food! <br/>,5,dining
131882973,Santosh,"Apr 02, 2023","The Basil Chilli Chicken is a delicious fusion dish that's full of flavor. The chicken was tender and cooked to perfection and the basil and chilli add a nice kick. Paired with their signature cocktail, Angel glade, this dish was an unforgettable experience for a spice lover like me. ",5,dining
131882760,Dipaak,"Apr 02, 2023","The Devil's Choice Pizza is not for the faint of heart! This spicy pizza is topped with jalapeños, pepperoni, and chilli flakes. Definitely a pizza for spice lovers. The puff base was brilliant!!!",5,dining
131882540,Honey,"Apr 02, 2023","Visited Secret story last weekend and tried the Thai Red Chicken Curry. The chicken was tender and the curry was the perfect balance of sweet and spicy. Though the ambience was welcoming and the staffs were great, the food stole the show for us.. I'm definitely coming back!",5,dining
131882305,Diwaker,"Apr 02, 2023",Secret Story's ambience is serene and peaceful under the cloudy sky on a rainy day. It's the perfect place to escape the hustle and bustle of the city and enjoy a delicious meal.<br/>,5,dining
131881930,Nisha,"Apr 02, 2023","The tropical jungle vibe in Secret story is refreshing. With great food, service and ambience, this place is the perfect destination for a peaceful time out after a hectic week.",5,dining
131881617,Gokta,"Apr 02, 2023",The Gnocchi Genovese is a classic Italian dish that Secret Story does justice to. The gnocchi is soft and pillowy and the sauce is rich and savory. It has become my personal favourite here that I will be back every week for.,5,dining
131881349,Sahil,"Apr 02, 2023","Superb service and fantastic food we enjoyed lot just visit this place and enjoyed the food and service done by punam,sarswathi<br/>Ambience of this place is superb ...<br/>",5,dining
131749449,Sam Williams,"Apr 01, 2023",,4,dining_order
131589120,Kushal,"Mar 31, 2023","One of the finest restaurant to dine in. One of the best place for family dinner. Great ambience ❤️<br/>Just at the entrance, They followed proper sanitization procedures & temperature check for safety",5,dining
131588896,Manoj,"Mar 31, 2023","Visited Secret Story recently and had an amazing experience there. The Honey Chilli Lotus Stem was a hit with our group along with pav bhaji bombs and black pepper and honey paneer skewers. Each dish stood out in flavours, presentation and texture.",5,dining
131588662,Sumit,"Mar 31, 2023","The Devil's Choice Pizza was a delight, the toppings were good but the puff crust was unforgettable. Sunshine daydream became my new favourite mocktail, especially on hit days. ",5,dining
131588464,Rohan,"Mar 31, 2023","Great food, amazing ambience and prompt service, Secret story has it all. The staff were polite and friendly. The Thai red chicken curry had a good balance of spices and the chicken morsels were cooked to perfection. Loved the TNT shooters. A must visit place in Nungambakkam. ",5,dining
131588257,Nidhi,"Mar 31, 2023","The Honey Chilli Lotus Stem was a standout dish that I would highly recommend, from my recent visit to secret story. The gnocchi genovese was amazing as well.<br/>",5,dining
131587872,Sonam,"Mar 31, 2023","Nice ambience and quick service. The cocktails are worth the hype, especially Mama Mia and Adalin. Must try dishes here are cilantro grilled prawns and basil chilli chicken. ",5,dining
131587684,Kanika,"Mar 31, 2023",I would like to definitely suggest everyone to visit this place.  The whole staff is friendly & knows what their customer needs.must visit this outlet. Nice ambience,5,dining
131587393,Mukul,"Mar 31, 2023","The Devil's Choice Pizza was delightful. The toppings were generous and the crust was puff pastry, which I never had before but fell in love with instantly. Do try their puff pizzas when you visit them. <br/>",5,dining
131587101,Mohit,"Mar 31, 2023",The Thai Green Veg curry was a refreshing change from the usual Indian curries. The vegetables were fresh and the curry had just the right amount of spice. The Bailey's tiramisu was creamy and light. It was the perfect dessert for our meal. <br/>,5,dining
131586805,Zara Khan,"Mar 31, 2023","Visited Secret story recently. The place is made beautifully, nice ambience and good music. Food was great. We tried the Basil Chilli Chicken, which had a nice kick to it. The flavors were good, and the texture couldn't have been better.<br/>",5,dining
131071152,Abirami,"Mar 26, 2023","Pathetic service. They take your name reservation and once you’re there they deny you off of a table and jollywell say, ‘you can hang around the bar counter’ :/",1,dining
131006313,Vishal Khaprania,"Mar 25, 2023",,5,dining_order
130984040,Sandeepbgemwath,"Mar 25, 2023",,1,dining_order
130880082,Nitiin,"Mar 24, 2023","I ordered first 2 appetizer from their menu. And they both were chef special. I am so surprised if thr chef special taste so average and mediocre, what will their rest of menu taste like. Totally disappointed. Thumps down. The first dish of sweet potato hummus was overally sweet for hummus and very heavy. And 2nd dish of halloumi cheese was not fresh .",2,dining
130763676,Dhivya Hariharan,"Mar 23, 2023",,4,dining_order
130534552,Cino Raju,"Mar 20, 2023","I have just returned from the US and ive had one of the worst experiences in chennai. I had visited secret story along with my friend, who is a regular and comes every week. The lady at the entry was so rude to us. My friend who is a regular was given a band to the first floor and I was given a band for the ground floor. This was very insulting. When asked she said you will get bands only down. We came together to have a good time and how can one go up and the other one stay down doesnt make sense at all. I felt left out. After entering inside we saw so many people with down bands who were allowed to the first floor. Very badly organised and this is not how you treat customers. Not professional at all. Think twice before you visit this place.",1,dining
130489246,Ram,"Mar 20, 2023",,4,dining_order
130245709,Chandni,"Mar 17, 2023","Great place with a very comfortable atmosphere. Food was tasty and well cooked. It was brought to the table very quickly after ordering,so, that's a plus. Staff members were very helpful. Would recommend to come her with your family.<br/>Food: 4/5  |  Service: 5/5  |  Atmosphere: 5/5<br/>",5,dining
130085820,Deepan Chakravarthy,"Mar 16, 2023",,5,dining_order
129970476,Ishan Vandan,"Mar 14, 2023",,5,dining_order
129916498,Abhinandan,"Mar 14, 2023",,4,dining_order
129854025,Broly,"Mar 13, 2023",Great Ambiance and polite staff. Very Fast and super Service. Food was quite good and upto a high quality standard. 10/10 would recommend. This is now a go to place for all my parties!!<br/>,5,dining
129814027,Naveen,"Mar 12, 2023",I went to secret story to have a meal after hearing so much about them in the market <br/>The food was excellent and the service was Fantafabulous <br/><br/>They keep on ensured that I am enjoying each and every dishes that I have been ordered for and I also wanted them to thank personally for suggesting me the best dishes that they have <br/><br/>Secret story is one of the best dining place for everyone to enjoy both food and beverage and service in all the aspects,5,dining
129449228,Nithyanandam Vinukonda,"Mar 08, 2023",,5,dining_order
129421821,Arihant,"Mar 08, 2023","Last evening I visited this place with my family, The ambience was pretty good with warm welcome from the staff we had ordered panner tikka which was really good with some cocktails. The service was also top notch. Hoping to visit the place soon.",5,dining
129338547,Faizan Khan,"Mar 07, 2023",The ambience was good and the service was good and the staff was very nice and friendly. Awesome food and cocktails <br/>Ambience - 5/5<br/>Service - 5/5<br/>Taste - 5/5,5,dining
129337784,Jasmine,"Mar 07, 2023",One of the best place i have visited to have some best food and to spend some quality time with your friends. All of the food we had here was excellent. Most authentic dishes we found here in the menu,5,dining
129336904,Innu,"Mar 07, 2023",Great place..tasty food and awsome music There is nothing better than being in this place if you want to relax and enjoy. My experience with the service was satisfactory.,5,dining
129303822,Deepak,"Mar 07, 2023",Called for a reservation at coco maya on Sunday. Heard from a few friends that they started hookah. Was excited to try the place and when I called and asked them about hookah I was told to come and see for myself if its available. Wow... what a way to respond to customers.. Very disappointing. ,1,dining
129245098,Gerlyn,"Mar 06, 2023","Me and my husband had visited the secret story on Saturday night and we had such a horrible experience. We live in bangalore and had visited chennai for the weekend as it was our wedding anniversary. We had visited the secret story in bangalore a few weeks back and we had such a wonderful experience there, so we decided to give the chennai one a shot being our anniversary. It was definitely not worthed. We arrived around 10ish after we visited some friends at radio room. We were stopped right at the entrance by this lady and not allowed inside. We were told that we had pre drinks and their club rules doesn't allow customers inside If they have had pre drinks, we have never heard such things like this anywhere else. Yes we visited radio room to see some friends for early dinner and had 2 drinks there. Isnt that normal. It was a Saturday night and obviously people go to different places. And we wanted to try this place. We were told that we had pre drinks in our car. The funny part is how did the lady assume that, are customers followed from their car? These kind of statements is definitely not good customer service. Totally unprofessional and it ruined our anniversary. We have visited so many places in chennai whenever we come, this has never happened. We are regular at radio room and have never experienced something like this before. Never coming here again nor recommending this place to friends. Whats the point in having good food and a great ambience when you have very poor customer service.",1,dining
129184737,Kusum,"Mar 05, 2023","Great place to have a different experience, the vibe was excellent!<br/>Definitely recommending you all to visit here once..",5,dining
129184471,Liza,"Mar 05, 2023","Its a decent place to hangout with friends enjoying the vibes with food, drinks, and a quick game of pool. Kudos to the positive and smiling staff, Keep it up!<br/>Must try Carnivore's choice non veg pizza 🍕 and cocktail Tane mahuta🍹<br/>",5,dining
129183967,Nidhi,"Mar 05, 2023",Lovely ambience and variety of food options available.<br/>Pure jain food was also available and they have many options too.<br/>Management is toooooo co-operative and helpful. It is always too crowded and hence I would suggest to reserve a table before hand.<br/>Mocktails and cocktails are also served here and family gatherings can also be held here.,5,dining
129183734,Omprakash,"Mar 05, 2023","Very good ambiance, can enjoy match on big screen.... anyone can celebrate birthday here, also hard drinks and soft drinks and mocktail available here... food was good.....also music is good to enjoy and dance....staff is also good.... service is fast even during rush on weekends so overall rating 5/5 ⭐<br/>",5,dining
129183517,Amisha,"Mar 05, 2023",We had pesto broccoli steak and it was amazing. The place was crowded and we got our sitting on the 1st floor.<br/>The food was fresh and the service was quick as well.<br/>Overall a great experience.<br/>Zomato pro is useful.,5,dining
129068074,Ganesh,"Mar 04, 2023","Awesome ambiences, friendly staff and service. Everything is nice here. It was my first visit at this place but now I'm frequent flyer since last visit.",5,dining
129067955,Edwin,"Mar 04, 2023",We were invited to a rocking party by a dear friend and thoroughly enjoyed the time spent. Our special needs for Jain food were specifically arranged for and made the event all the more enjoyable.,5,dining
129067789,Dawood,"Mar 04, 2023",It's a cool restrobar and The food is also amazing. Do try the puffzaa as well as mushroom dishes. The vibe is quite lively. And great for parties.,5,dining
129067596,Caden,"Mar 04, 2023","We are planning one of my sister's wedding parties here and visited for a food tasting. Was not easy to choose what we wanted because everything was AMAZING!!! The presentation, taste, and hospitality was 100% . The ambience makes everything come together. Just Excellent!!!",5,dining
129067449,Benzemin,"Mar 04, 2023",The place is good to hangout with family or friends.<br/>Food is fresh and awesome. You will not regret anything you order.<br/>The music is great by DJ Eash & DJ Anto,5,dining
129063681,Elsie,"Mar 04, 2023",,4,dining_order
129056231,Kadhiravan M,"Mar 04, 2023",The quality of food was awesome but quantity was less.,4,dining_order
128971250,Hiral,"Mar 03, 2023",Spending an extra night in Chennai  . I visited secret story on my own. I was made to feel very welcome and comfortable,5,dining
128971087,Jaymin,"Mar 03, 2023",Vry nyc club. Jst njoyed very much. Nyc exprience there. Facility n service are also nyc. Nyc place for party wth family n friends. Xprience it....,5,dining
128970804,Kashish,"Mar 03, 2023",A great resto with excellent service <br/>Amazing place to visit !!<br/>Nice place to hangout with buddies<br/>Servicemen were polite with their behavior,5,dining
128425130,Deepak,"Feb 24, 2023",,4,dining_order
128348743,Lappu,"Feb 23, 2023",Do yourself a favour and visit this lovely place. The service is good. The staff truly cares about your experience. The food is amazing and one must try their cocktails. Everything I tasted was delicious..,5,dining
127919708,Sivashankari,"Feb 18, 2023",,4,dining_order
127821074,Ritik,"Feb 17, 2023","<br/><br/>The food was amazing,we were given recommendations and suggestions by Kiran. All the dishes tasted rich and exquisite and the service and ambience was just perfect. <br/>Must visit.",5,dining
127821014,Asmita Tiwari,"Feb 17, 2023","<br/>The rates are affordable but at the same time, there is no compromise with the quality.<br/><br/>Each and every dish is cooked with great care & utmost perfection. <br/><br/>Staffs are really helpful and serve you your needs with a smile. I thoroughly enjoyed dining here on various occasion.<br/><br/>Please note that they accept Zomato Gold. So, you can save money as well when you’re having the food to your satisfaction.",5,dining
127820834,Razi,"Feb 17, 2023","<br/><br/>Excellent decor. Loved the tropical jungle vibe.. Great staff who are polite, professional and caring.. Food is outstanding. Kudos to the team.",5,dining
127820770,Riya,"Feb 17, 2023","<br/><br/>Customer service was good. Apam and Kiran were extremely good. Despite the restaurant being full they still managed well. Courteous, patiently explaining any queries and customer centric in their approach. We had pizza, chiken tikka and naan pinwheels with mocktails. Everything was fresh and good. A memorable dinner outing.",5,dining
127820704,Rajit Ram,"Feb 17, 2023","<br/><br/>Had one of the most amazing experiences, with lip smacking food and delectable cocktails.<br/>Giri and Asikul took care of our tiniest requests and made us felt absolutely at home. Evening was worth it here at Secret story. Much recommended.",5,dining
127737435,Navrit K Harsha Vardan,"Feb 16, 2023","Walked in with my amigos, they had a couple of drinks while I had a Sunshine dream aka strawberry mock tail. <br/>Ordered a Chips and Guacamole and a paneer started it was apt, I loved the nachos that itself was appetising and filling later moved onto the Wild Mushroomer 🍄 pizza and left in a hurry!!<br/>Food wise there’s a lot more that I need to try!! But whatever I had I liked them so much. ",4,dining
127715296,Amit,"Feb 15, 2023","<br/>Great Service, expansive menu, good food and chic ambience<br/><br/>Dined here for my aunt's birthday and the food offering was great. Stewards were attentive and open for customisation without a fuss and kept track of the proceedings. Family and friends loved the food though I didn't get to taste most of them. Wonderful dessert options. Will definitely come back when I can devour everything, sure looks like a place for some sinful indulgence.<br/><br/>Ambience - 4.5/5<br/>Quality of Food - 5/5<br/>Service - 4.5/5",5,dining
127715149,Anil Kumar,"Feb 15, 2023",<br/><br/>Choose this place if you would like to spend some quality time with your friends. The place usually filled with youngsters. The place might look crowded from the outside but you will be surprised how spacious it is. Special mention to their Pad Thai which was amazing. Apam took very good care of our table. Great food and hospitality.,5,dining
127715014,Mishra Mayank,"Feb 15, 2023","<br/><br/>We had a wonderful dinner . Good ambience, beautiful cutlery, great songs, excellent food. Starters are good. Paneer was very fresh. The Thai curry and chicken rendang bowls were sumptuous. One of the best brownies we have ever had. Very reasonably priced. They have lot of vegan and gluten free options too.",5,dining
127714859,Samsud,"Feb 15, 2023","<br/><br/>I always loved soul secret story for their options in veg menu and the flavorful foods. Their dessert are the best. This time we tried pesto broccoli steak which was was great flavour-wise. Heaven on earth and Bailey's tiramisu were top notch, I really loved the tiramisu. Dimsums and the dip was perfect. <br/>Overall experience is a 5/5",5,dining
127714610,Ankit,"Feb 15, 2023","<br/>A good place to have a splendid time with friends and family. A grateful hospitality. Good tasty food with a good dining experience. <br/>Our waiter, Robin suggested us the spanakopita, pav bhaji bombs and the prawn risotto, all of which were outstanding.<br/>Definitely coming back!",5,dining
127557675,Tapasya Goenka,"Feb 13, 2023",Brilliant service by chingri. He was extremely pleasant and attentive. The food and drink as always on point. Look forward to visiting again. ,5,dining
127231883,Balaji,"Feb 10, 2023",,5,dining_order
126923310,Fathima,"Feb 06, 2023","Went with friends in December and ate upstairs. The ambience is perfect - a chic greenhouse if you will. Food and drinks were really good, will definitely come again :) ",5,dining
126750336,Heena,"Feb 04, 2023","Celebrated one of my friends birthday at Secret story. Stephen was very kind and accommodated all our needs. He gave us a sofa as requested and even provided us with cushions so we could sit more comfortably. The food was delicious, especially the Tulsi paneer tikka he suggested. The paneer almost melted in our mouths. They have a good variety of Asian and continental items as well. <br/>I'm definitely coming back",5,dining
126750298,Tirth Shah,"Feb 04, 2023","Amazing ambience, the interiors are lovely. Would suggest making a reservation if you want more comfortable seating. Cocktail pitcher was great, props to the bartender. We ordered a pizza, it was surprisingly good, definitely one of the better ones we've had in Chennai.",5,dining
126749781,Harshil Doshi,"Feb 04, 2023",Visited on a weekday and found the place almost full which itself suggested that it's getting popular. A good combination of food & drinks highlites their menu. I was told that some live music also happens on Sundays which I am yet to witness. Definitely give this place a visit.,5,dining
126749646,Tirth,"Feb 04, 2023",Visited Secret Story with a friend for a quick bite. The place is so beautiful with the natural light coming through the glass roof. Their arancini was quite big in portion and hence I had to skip my main course. But our captain Robin suggested the Bailey's tiramisu which was outstanding. I'd say the overall experience was outstanding,5,dining
126749580,Rahul,"Feb 04, 2023",Went to Secret story to celebrate my boyfriend's birthday. I went in the afternoon to handover the gifts and requested them to get the dj to announce when we were cutting the cake. They even coordinated with dunzo to get my cake delivered at the restaurant before I reached in the evening. <br/>Nirmala and Kiran were very helpful in organising the whole dinner.. they got all the gifts along with the cake together when the dj announced. It was the perfect surprise,5,dining
126685713,Yash Patel,"Feb 03, 2023","They have meticulously kept and arranged everything in the restaurant, which the customers will like. The Secret Caesar were delectable, and they were presented on a stunning platter with exquisite garnishing.",5,dining
126620029,Priyanka,"Feb 02, 2023",The menu options are an excellent value the dining experience overall is very pleasent....<br/>I highly recommend this restaurant,5,dining
